,Order ID,Placed Date,Customer ID,Order Number,Is Trial (Yes / No),Gross revenue
7169,275106,2020-08-23,46496,20,No,40.5
7170,233604,2020-08-23,60692,3,No,59.88
7171,276297,2020-08-23,33826,35,No,59.88
7172,289851,2020-08-23,66611,4,No,40.5
7173,270297,2020-08-23,34272,38,No,59.88
7174,276789,2020-08-23,49484,17,No,59.88
7175,292716,2020-08-23,66872,3,No,40.5
7176,286009,2020-08-23,66185,3,No,66.88
7177,300031,2020-08-23,67763,2,No,40.5
7178,302121,2020-08-23,68121,1,No,71.88
7179,279248,2020-08-23,28999,53,No,44.5
7180,271525,2020-08-23,64523,3,No,44.5
7181,261010,2020-08-23,63285,2,No,59.88
7182,302893,2020-08-23,68136,1,No,59.88
7183,282115,2020-08-23,38507,11,No,59.88
7184,302983,2020-08-23,68160,1,No,65.88
7185,303358,2020-08-23,68230,1,No,59.88
7186,302929,2020-08-23,68146,1,No,52.5
7187,303444,2020-08-23,68251,1,No,59.88
7188,303170,2020-08-23,68198,1,No,71.88
7189,290235,2020-08-23,47318,40,No,40.5
7190,303448,2020-08-23,68252,1,No,40.49
7191,227592,2020-08-23,28016,21,No,40.5
7192,290432,2020-08-23,6805,56,No,52.5
7193,302821,2020-08-23,68132,1,No,52.5
7194,290267,2020-08-23,29867,128,No,40.5
7195,302888,2020-08-23,68135,1,No,59.88
7196,278184,2020-08-23,65314,4,No,54.5
7197,270531,2020-08-23,37874,26,No,59.88
7198,231990,2020-08-23,55634,4,No,68.88
7199,254014,2020-08-23,52751,10,No,58.5
7200,246595,2020-08-23,50940,6,No,40.5
7201,302113,2020-08-23,68119,1,No,40.5
7202,234454,2020-08-23,36463,14,No,59.88
7203,303166,2020-08-23,68197,1,No,40.5
7204,266234,2020-08-23,60703,9,No,40.5
7205,303194,2020-08-23,68202,1,No,59.88
7206,281857,2020-08-23,65709,3,No,59.88
7207,302997,2020-08-23,68164,1,No,40.5
7208,290567,2020-08-23,63230,9,No,40.5
7209,269899,2020-08-23,56455,11,No,59.88
7210,251728,2020-08-23,30625,14,No,59.88
7211,288940,2020-08-23,66448,2,No,59.88
7212,240669,2020-08-23,30692,18,No,40.5
7213,265988,2020-08-23,31404,14,No,59.88
7214,266407,2020-08-23,63850,4,No,44.5
7215,249995,2020-08-23,55567,5,No,59.88
7216,290291,2020-08-23,60679,17,No,59.88
7217,289224,2020-08-23,66491,4,No,59.88
7218,302125,2020-08-23,68122,1,No,40.49
7219,303342,2020-08-23,52858,3,No,55.5
7220,293568,2020-08-23,61346,7,No,59.88
7221,253680,2020-08-23,40503,11,No,59.88
7222,302946,2020-08-23,68151,1,No,46.5
7223,268738,2020-08-23,64145,3,No,40.5
7224,302967,2020-08-23,68156,1,No,59.88
7225,278976,2020-08-23,29207,69,No,59.88
7226,303107,2020-08-23,68189,1,No,40.5
7227,303440,2020-08-23,68250,1,No,40.5
7228,253418,2020-08-23,60656,5,No,59.88
7229,303482,2020-08-23,68260,1,No,59.88
7230,285998,2020-08-23,66182,4,No,59.88
7231,267374,2020-08-23,39730,17,No,40.5
7232,303246,2020-08-23,68215,1,No,40.5
7233,303286,2020-08-23,60068,2,No,40.5
7234,303314,2020-08-23,68223,1,No,40.5
7235,290355,2020-08-23,64248,9,No,59.88
7236,303436,2020-08-23,68249,1,No,40.5
7237,290375,2020-08-23,45542,29,No,59.88
7238,262216,2020-08-23,45360,16,No,59.88
7239,290307,2020-08-23,62863,12,No,59.88
7240,286471,2020-08-23,61936,10,No,40.5
7241,224300,2020-08-23,38177,18,No,59.88
7242,270123,2020-08-23,49060,18,No,59.88
7243,221130,2020-08-23,5312,13,No,59.88
7244,254001,2020-08-23,43116,12,No,59.88
7245,290222,2020-08-23,33434,11,No,40.5
7246,290217,2020-08-23,59245,14,No,59.88
7247,235293,2020-08-23,34170,15,No,59.88
7248,296670,2020-08-23,67316,2,No,40.5
7249,290678,2020-08-23,65590,5,No,43.5
7250,270016,2020-08-23,59382,9,No,91.88
7251,294787,2020-08-23,378,3,No,59.88
7252,297675,2020-08-23,67508,2,No,75.88
7253,303262,2020-08-23,64256,2,No,40.5
7254,293433,2020-08-23,64905,5,No,40.5
7255,237482,2020-08-23,6140,8,No,59.88
7256,253483,2020-08-23,44305,10,No,59.88
7257,270236,2020-08-23,57797,11,No,59.88
7258,293441,2020-08-23,67011,2,No,44.5
7259,219679,2020-08-23,36977,16,No,59.88
7260,253502,2020-08-23,31129,7,No,40.5
7261,255430,2020-08-23,59048,7,No,52.5
7262,290332,2020-08-23,40311,22,No,59.88
7263,224344,2020-08-23,60115,3,No,59.88
7264,274556,2020-08-23,51338,14,No,40.5
7265,302672,2020-08-23,68130,1,No,59.88
7266,303318,2020-08-23,68224,1,No,59.88
7267,293252,2020-08-23,66972,2,No,59.88
7268,283607,2020-08-23,65886,2,No,59.88
7269,284599,2020-08-23,65984,4,No,40.5
7270,296255,2020-08-23,67255,2,No,59.88
7271,278393,2020-08-23,62813,4,No,59.88
7272,290362,2020-08-23,60293,15,No,59.88
7273,291099,2020-08-23,66710,2,No,59.88
7274,278517,2020-08-23,28853,70,No,59.88
7275,303202,2020-08-23,68204,1,No,59.88
7276,266187,2020-08-23,44204,15,No,59.88
7277,293324,2020-08-23,66990,2,No,40.5
7278,290008,2020-08-23,61626,15,No,59.88
7279,254977,2020-08-23,62653,3,No,59.88
7280,279113,2020-08-23,64164,5,No,59.88
7281,256031,2020-08-23,54355,8,No,48.5
7282,291007,2020-08-23,66690,2,No,59.88
7283,291899,2020-08-23,66778,2,No,63.88
7284,303282,2020-08-23,68217,1,No,48.5
7285,257419,2020-08-23,62928,2,No,40.5
7286,285706,2020-08-23,66124,2,No,40.5
7287,278529,2020-08-23,45570,16,No,65.88
7288,241840,2020-08-23,59962,7,No,59.88
7289,266200,2020-08-23,25786,29,No,67.88
7290,286663,2020-08-23,65274,6,No,40.5
7291,242210,2020-08-23,48318,7,No,59.88
7292,303366,2020-08-23,68232,1,No,40.5
7293,271923,2020-08-23,59071,12,No,59.88
7294,254155,2020-08-23,45597,8,No,59.88
7295,246735,2020-08-23,53338,7,No,59.88
7296,275252,2020-08-23,42407,30,No,40.5
7297,301818,2020-08-22,68056,1,No,40.5
7298,301874,2020-08-22,68070,1,No,59.88
7299,302056,2020-08-22,68105,1,No,84.88
7300,301903,2020-08-22,68076,1,No,59.88
7301,256628,2020-08-22,39271,4,No,59.88
7302,301939,2020-08-22,68082,1,No,59.88
7303,301642,2020-08-22,68015,1,No,96.38
7304,301798,2020-08-22,68051,1,No,59.88
7305,302009,2020-08-22,68097,1,No,59.88
7306,301931,2020-08-22,68080,1,No,40.5
7307,301806,2020-08-22,68053,1,No,59.88
7308,301945,2020-08-22,68083,1,No,59.88
7309,302025,2020-08-22,68101,1,No,65.88
7310,302031,2020-08-22,68102,1,No,52.5
7311,302093,2020-08-22,68114,1,No,67.88
7312,301684,2020-08-22,68025,1,No,59.88
7313,302030,2020-08-22,68103,1,No,40.5
7314,301811,2020-08-22,68055,1,No,63.88
7315,286083,2020-08-22,62746,9,No,43.0
7316,301965,2020-08-22,68087,1,No,48.5
7317,301919,2020-08-22,39490,2,No,59.88
7318,301646,2020-08-22,66946,2,No,40.5
7319,301688,2020-08-22,68026,1,No,59.88
7320,301662,2020-08-22,68019,1,No,59.88
7321,301927,2020-08-22,68079,1,No,71.88
7322,302052,2020-08-22,68104,1,No,59.88
7323,248926,2020-08-22,40314,11,No,59.88
7324,301766,2020-08-22,68044,1,No,59.88
7325,302072,2020-08-22,68109,1,No,59.88
7326,301899,2020-08-22,68075,1,No,40.5
7327,301744,2020-08-22,68039,1,No,59.88
7328,301846,2020-08-22,68063,1,No,59.88
7329,302064,2020-08-22,68107,1,No,59.88
7330,301794,2020-08-22,68050,1,No,40.5
7331,301650,2020-08-22,68016,1,No,40.5
7332,301732,2020-08-22,68036,1,No,40.5
7333,301762,2020-08-22,68042,1,No,40.5
7334,301790,2020-08-22,68049,1,No,59.88
7335,301878,2020-08-22,68071,1,No,59.88
7336,301802,2020-08-22,68052,1,No,46.5
7337,301700,2020-08-22,68028,1,No,59.88
7338,302017,2020-08-22,68099,1,No,40.5
7339,301977,2020-08-22,68090,1,No,40.5
7340,301724,2020-08-22,68034,1,No,40.5
7341,301842,2020-08-22,68062,1,No,40.5
7342,301854,2020-08-22,68065,1,No,59.88
7343,301890,2020-08-22,68073,1,No,59.88
7344,301679,2020-08-22,68024,1,No,40.5
7345,301382,2020-08-21,67958,1,No,71.88
7346,285727,2020-08-21,26756,17,No,62.38
7347,301273,2020-08-21,67943,1,No,59.88
7348,301415,2020-08-21,67966,1,No,59.88
7349,301369,2020-08-21,67955,1,No,77.88
7350,301634,2020-08-21,68013,1,No,40.5
7351,301398,2020-08-21,67962,1,No,59.88
7352,301377,2020-08-21,67957,1,No,59.88
7353,301500,2020-08-21,67984,1,No,44.5
7354,292921,2020-08-21,66914,3,No,51.0
7355,280917,2020-08-21,61472,10,No,74.38
7356,301587,2020-08-21,68001,1,No,59.88
7357,301257,2020-08-21,53700,4,No,55.5
7358,289459,2020-08-21,66126,5,No,43.0
7359,301516,2020-08-21,67986,1,No,52.5
7360,301452,2020-08-21,67973,1,No,40.5
7361,301567,2020-08-21,67997,1,No,67.88
7362,301543,2020-08-21,67992,1,No,40.5
7363,219818,2020-08-21,56835,8,No,77.0
7364,277859,2020-08-21,41801,26,No,62.38
7365,301508,2020-08-21,6782,6,No,76.88
7366,301317,2020-08-21,54711,18,No,82.38
7367,301591,2020-08-21,68002,1,No,59.88
7368,301337,2020-08-21,56422,5,No,59.88
7369,301285,2020-08-21,67945,1,No,44.5
7370,301480,2020-08-21,67979,1,No,40.5
7371,301611,2020-08-21,68007,1,No,40.5
7372,301603,2020-08-21,68005,1,No,40.5
7373,301555,2020-08-21,17793,2,No,59.88
7374,301492,2020-08-21,67982,1,No,40.5
7375,301407,2020-08-21,67964,1,No,59.88
7376,301547,2020-08-21,67993,1,No,66.88
7377,301420,2020-08-21,67967,1,No,62.38
7378,301341,2020-08-21,67950,1,No,59.88
7379,301386,2020-08-21,67959,1,No,40.5
7380,301265,2020-08-21,67941,1,No,40.5
7381,301575,2020-08-21,67999,1,No,59.88
7382,301411,2020-08-21,67965,1,No,59.88
7383,301440,2020-08-21,54383,5,No,40.5
7384,301082,2020-08-20,67902,1,No,59.88
7385,292006,2020-08-20,66799,3,No,74.38
7386,301197,2020-08-20,67926,1,No,59.88
7387,301009,2020-08-20,67884,1,No,59.88
7388,301201,2020-08-20,67927,1,No,59.88
7389,261840,2020-08-20,16577,8,No,44.5
7390,301213,2020-08-20,67930,1,No,73.5
7391,233333,2020-08-20,24830,15,No,43.0
7392,300964,2020-08-20,65217,3,No,40.5
7393,277440,2020-08-20,28040,100,No,62.38
7394,301124,2020-08-20,67864,1,No,67.88
7395,282939,2020-08-20,65207,5,No,79.0
7396,301092,2020-08-20,67906,1,No,40.5
7397,301160,2020-08-20,67918,1,No,40.5
7398,285353,2020-08-20,44871,31,No,43.0
7399,301041,2020-08-20,67891,1,No,59.88
7400,301033,2020-08-20,67889,1,No,59.88
7401,277381,2020-08-20,65161,4,No,43.0
7402,301100,2020-08-20,67908,1,No,59.88
7403,301205,2020-08-20,67928,1,No,59.88
7404,301096,2020-08-20,67907,1,No,40.5
7405,301249,2020-08-20,67938,1,No,43.0
7406,301140,2020-08-20,67914,1,No,40.5
7407,301013,2020-08-20,67885,1,No,59.88
7408,300915,2020-08-20,4995,3,No,40.49
7409,301223,2020-08-20,67932,1,No,43.0
7410,301148,2020-08-20,67916,1,No,62.38
7411,252299,2020-08-20,59311,7,No,73.0
7412,296086,2020-08-20,67227,2,No,62.38
7413,301233,2020-08-20,67934,1,No,65.88
7414,300907,2020-08-20,67869,1,No,59.88
7415,301245,2020-08-20,67937,1,No,59.88
7416,301152,2020-08-20,67917,1,No,83.38
7417,301188,2020-08-20,67924,1,No,83.88
7418,277431,2020-08-20,42005,25,No,43.0
7419,301078,2020-08-20,67901,1,No,40.5
7420,301120,2020-08-20,67912,1,No,47.5
7421,301045,2020-08-20,67892,1,No,59.88
7422,301180,2020-08-20,67922,1,No,65.88
7423,301057,2020-08-20,67895,1,No,40.5
7424,267893,2020-08-19,63028,5,No,59.88
7425,251546,2020-08-19,30292,14,No,68.88
7426,277135,2020-08-19,64039,5,No,56.5
7427,284396,2020-08-19,65950,2,No,59.88
7428,288805,2020-08-19,65554,6,No,59.88
7429,273049,2020-08-19,57107,11,No,59.88
7430,275455,2020-08-19,64943,4,No,63.88
7431,300839,2020-08-19,67856,1,No,40.5
7432,272934,2020-08-19,54560,12,No,40.5
7433,260924,2020-08-19,63265,4,No,40.5
7434,292041,2020-08-19,66804,2,No,40.5
7435,270610,2020-08-19,64347,2,No,70.88
7436,284741,2020-08-19,50079,32,No,59.88
7437,300875,2020-08-19,29333,15,No,62.88
7438,277122,2020-08-19,63049,7,No,59.88
7439,288698,2020-08-19,64559,8,No,59.88
7440,300681,2020-08-19,64002,6,No,40.5
7441,300190,2020-08-19,67795,1,No,59.88
7442,254055,2020-08-19,31471,15,No,68.88
7443,266122,2020-08-19,62959,5,No,59.88
7444,295396,2020-08-19,59942,7,No,40.5
7445,277712,2020-08-19,64261,3,No,44.5
7446,284625,2020-08-19,64056,8,No,73.5
7447,251576,2020-08-19,29242,25,No,59.88
7448,226657,2020-08-19,60273,3,No,59.88
7449,280802,2020-08-19,55448,21,No,40.5
7450,285483,2020-08-19,66087,4,No,40.5
7451,300625,2020-08-19,20739,3,No,80.38
7452,264099,2020-08-19,44898,15,No,40.5
7453,263990,2020-08-19,29219,19,No,59.88
7454,283698,2020-08-19,65902,2,No,59.88
7455,300773,2020-08-19,67843,1,No,40.5
7456,251634,2020-08-19,58455,6,No,40.5
7457,264065,2020-08-19,39254,9,No,59.88
7458,300161,2020-08-19,67792,1,No,40.5
7459,243066,2020-08-19,36076,4,No,59.88
7460,300785,2020-08-19,67845,1,No,40.5
7461,236839,2020-08-19,52429,8,No,56.5
7462,253617,2020-08-19,53884,8,No,59.88
7463,269375,2020-08-19,64280,3,No,59.88
7464,272820,2020-08-19,53402,12,No,59.88
7465,224677,2020-08-19,50226,7,No,40.5
7466,300668,2020-08-19,67817,1,No,40.5
7467,300737,2020-08-19,67834,1,No,59.88
7468,300863,2020-08-19,67859,1,No,40.5
7469,300745,2020-08-19,67836,1,No,59.88
7470,251659,2020-08-19,50944,9,No,59.88
7471,272698,2020-08-19,55393,10,No,68.88
7472,260193,2020-08-19,46096,16,No,59.88
7473,264411,2020-08-19,38472,17,No,59.88
7474,243361,2020-08-19,61477,4,No,59.88
7475,288739,2020-08-19,60307,13,No,59.88
7476,289244,2020-08-19,66497,3,No,59.88
7477,288696,2020-08-19,28144,50,No,40.5
7478,284367,2020-08-19,65946,3,No,40.5
7479,277140,2020-08-19,61889,7,No,40.5
7480,295358,2020-08-19,67140,2,No,51.5
7481,272057,2020-08-19,10207,48,No,56.5
7482,284002,2020-08-19,46989,17,No,40.5
7483,300556,2020-08-19,67798,1,No,65.88
7484,260473,2020-08-19,63187,3,No,59.88
7485,300660,2020-08-19,67816,1,No,59.88
7486,300777,2020-08-19,67844,1,No,48.5
7487,286532,2020-08-19,21350,22,No,52.5
7488,291015,2020-08-19,66692,2,No,40.5
7489,300153,2020-08-19,67790,1,No,40.5
7490,284685,2020-08-19,59404,11,No,40.5
7491,291826,2020-08-19,47444,6,No,58.5
7492,300593,2020-08-19,67804,1,No,40.5
7493,292490,2020-08-19,66827,2,No,40.5
7494,300656,2020-08-19,67815,1,No,59.88
7495,267869,2020-08-19,39972,20,No,40.5
7496,280867,2020-08-19,49901,38,No,40.5
7497,282937,2020-08-19,9317,17,No,59.88
7498,291167,2020-08-19,55632,6,No,59.88
7499,288464,2020-08-19,63681,3,No,59.88
7500,300733,2020-08-19,67833,1,No,59.88
7501,251245,2020-08-19,35161,6,No,54.5
7502,300171,2020-08-19,67793,1,No,67.88
7503,285003,2020-08-19,65997,3,No,59.88
7504,269382,2020-08-19,27915,4,No,59.88
7505,288885,2020-08-19,65081,7,No,40.5
7506,271138,2020-08-19,64456,2,No,40.5
7507,259396,2020-08-19,16601,14,No,71.5
7508,300157,2020-08-19,67791,1,No,59.88
7509,285700,2020-08-19,65137,6,No,40.5
7510,288829,2020-08-19,42776,46,No,40.5
7511,291971,2020-08-19,66795,2,No,59.88
7512,242973,2020-08-19,36529,13,No,59.88
7513,272669,2020-08-19,50586,15,No,59.88
7514,300580,2020-08-19,64547,2,No,43.5
7515,247293,2020-08-19,36922,9,No,40.5
7516,300876,2020-08-19,67862,1,No,59.88
7517,247298,2020-08-19,55399,13,No,59.88
7518,247361,2020-08-19,57600,5,No,40.5
7519,273169,2020-08-19,64654,2,No,59.88
7520,232367,2020-08-19,46810,9,No,76.5
7521,290805,2020-08-19,66651,2,No,79.88
7522,288751,2020-08-19,58952,20,No,40.5
7523,300716,2020-08-19,67828,1,No,75.88
7524,277109,2020-08-19,43930,29,No,58.5
7525,290999,2020-08-19,66688,2,No,59.88
7526,243710,2020-08-19,61535,3,No,40.5
7527,285095,2020-08-19,66017,2,No,40.5
7528,251702,2020-08-19,54032,10,No,62.88
7529,288766,2020-08-19,65555,6,No,79.88
7530,103644,2020-08-19,27454,8,No,59.88
7531,289304,2020-08-19,66509,2,No,59.88
7532,251810,2020-08-19,59584,4,No,40.5
7533,277142,2020-08-19,48282,19,No,59.88
7534,284500,2020-08-19,8554,9,No,59.88
7535,300621,2020-08-19,67810,1,No,40.5
7536,276973,2020-08-19,52949,14,No,40.5
7537,276404,2020-08-19,60222,12,No,59.88
7538,289515,2020-08-19,8477,17,No,40.5
7539,288864,2020-08-19,61194,14,No,59.88
7540,268199,2020-08-19,64041,4,No,40.5
7541,251930,2020-08-19,27289,16,No,40.5
7542,276209,2020-08-19,41428,23,No,59.88
7543,272889,2020-08-19,63245,5,No,59.88
7544,245749,2020-08-19,28043,22,No,59.88
7545,229230,2020-08-19,56907,5,No,52.5
7546,276215,2020-08-19,29043,23,No,59.88
7547,288820,2020-08-19,43303,24,No,40.5
7548,265007,2020-08-19,63740,4,No,59.88
7549,289723,2020-08-19,47444,5,No,64.5
7550,277126,2020-08-19,43326,6,No,83.88
7551,300830,2020-08-19,67854,1,No,40.5
7552,300597,2020-08-19,67805,1,No,59.88
7553,272530,2020-08-19,64610,2,No,40.5
7554,289466,2020-08-19,66228,5,No,40.5
7555,284203,2020-08-19,55602,22,No,40.5
7556,300789,2020-08-19,67846,1,No,40.5
7557,292605,2020-08-19,66852,2,No,40.5
7558,300797,2020-08-19,63733,4,No,40.5
7559,277007,2020-08-19,29826,54,No,59.88
7560,288878,2020-08-19,65804,5,No,51.5
7561,272969,2020-08-19,51620,16,No,59.88
7562,294565,2020-08-19,67080,2,No,59.88
7563,289914,2020-08-19,66620,3,No,40.5
7564,260417,2020-08-19,63175,2,No,75.88
7565,292861,2020-08-19,66901,2,No,40.5
7566,300843,2020-08-19,67464,2,No,65.88
7567,247247,2020-08-19,19942,5,No,40.5
7568,288870,2020-08-19,30013,50,No,40.5
7569,300601,2020-08-19,67806,1,No,59.88
7570,255910,2020-08-19,58358,7,No,59.88
7571,251835,2020-08-19,52400,7,No,59.88
7572,268563,2020-08-19,55610,3,No,40.5
7573,265986,2020-08-19,10126,14,No,40.5
7574,277133,2020-08-19,45957,20,No,65.88
7575,300826,2020-08-19,67853,1,No,44.5
7576,241961,2020-08-19,41898,9,No,40.5
7577,300605,2020-08-19,67807,1,No,40.5
7578,268125,2020-08-19,57067,15,No,59.88
7579,264161,2020-08-19,53437,9,No,59.88
7580,281040,2020-08-19,54733,14,No,59.88
7581,288711,2020-08-19,51522,30,No,59.88
7582,300855,2020-08-19,67857,1,No,44.5
7583,269708,2020-08-19,58240,8,No,76.5
7584,268050,2020-08-19,52113,15,No,59.88
7585,276971,2020-08-19,55665,12,No,40.5
7586,285355,2020-08-19,63083,9,No,40.5
7587,278225,2020-08-19,57025,6,No,48.5
7588,276026,2020-08-19,56829,10,No,59.88
7589,251618,2020-08-19,58344,6,No,59.88
7590,272697,2020-08-19,62451,7,No,59.88
7591,284492,2020-08-19,65965,2,No,40.5
7592,284916,2020-08-19,64575,6,No,40.5
7593,300568,2020-08-19,31480,2,No,59.88
7594,288768,2020-08-19,64889,5,No,46.5
7595,292001,2020-08-19,56283,4,No,59.88
7596,300818,2020-08-19,67851,1,No,40.5
7597,300781,2020-08-19,63774,2,No,52.5
7598,273308,2020-08-19,64680,2,No,40.5
7599,289280,2020-08-19,66505,2,No,59.88
7600,224511,2020-08-19,52637,6,No,40.5
7601,300696,2020-08-19,67825,1,No,59.88
7602,300814,2020-08-19,67850,1,No,71.88
7603,280634,2020-08-19,44276,6,No,64.5
7604,300801,2020-08-19,67848,1,No,59.88
7605,300805,2020-08-19,40461,8,No,59.88
7606,256893,2020-08-19,62822,3,No,59.88
7607,277016,2020-08-19,45795,22,No,40.5
7608,280222,2020-08-18,25908,62,No,40.5
7609,275100,2020-08-18,38336,28,No,59.88
7610,287828,2020-08-18,6616,46,No,40.5
7611,276146,2020-08-18,56249,8,No,40.5
7612,266303,2020-08-18,58794,8,No,59.88
7613,252060,2020-08-18,59598,4,No,59.88
7614,290819,2020-08-18,66654,3,No,40.5
7615,288073,2020-08-18,64931,7,No,52.5
7616,284925,2020-08-18,65758,5,No,40.5
7617,276415,2020-08-18,50557,24,No,59.88
7618,284269,2020-08-18,40149,25,No,52.5
7619,299864,2020-08-18,67728,1,No,59.88
7620,284143,2020-08-18,65407,5,No,46.5
7621,299949,2020-08-18,67747,1,No,40.5
7622,294573,2020-08-18,67081,2,No,40.5
7623,178275,2020-08-18,50727,2,No,49.5
7624,231384,2020-08-18,52235,7,No,68.88
7625,287835,2020-08-18,32510,75,No,40.5
7626,273736,2020-08-18,63528,5,No,40.5
7627,275164,2020-08-18,43589,18,No,60.5
7628,244868,2020-08-18,12217,14,No,59.88
7629,300005,2020-08-18,67758,1,No,59.88
7630,283754,2020-08-18,65914,2,No,59.88
7631,265060,2020-08-18,43854,16,No,59.88
7632,250200,2020-08-18,52125,5,No,59.88
7633,300025,2020-08-18,67762,1,No,59.88
7634,244179,2020-08-18,61613,4,No,40.5
7635,263457,2020-08-18,44399,16,No,72.5
7636,288256,2020-08-18,66376,4,No,59.88
7637,270316,2020-08-18,43308,5,No,40.5
7638,291119,2020-08-18,56744,10,No,59.88
7639,225320,2020-08-18,50708,6,No,59.88
7640,299910,2020-08-18,67739,1,No,59.88
7641,267276,2020-08-18,62998,5,No,40.5
7642,299786,2020-08-18,59906,4,No,59.88
7643,251037,2020-08-18,46525,11,No,65.88
7644,277064,2020-08-18,52471,14,No,59.88
7645,276396,2020-08-18,51465,16,No,65.88
7646,284010,2020-08-18,50485,31,No,66.88
7647,266176,2020-08-18,35900,13,No,65.88
7648,237473,2020-08-18,58346,5,No,40.5
7649,278779,2020-08-18,25189,7,No,40.5
7650,230997,2020-08-18,48056,25,No,40.5
7651,299831,2020-08-18,67723,1,No,59.88
7652,284589,2020-08-18,65982,2,No,51.5
7653,268492,2020-08-18,64103,3,No,59.88
7654,261788,2020-08-18,50790,11,No,40.5
7655,295550,2020-08-18,67183,2,No,59.88
7656,255078,2020-08-18,23436,11,No,59.88
7657,255898,2020-08-18,34910,8,No,59.88
7658,288283,2020-08-18,65665,3,No,59.88
7659,271846,2020-08-18,33355,30,No,59.88
7660,279816,2020-08-18,42292,10,No,40.5
7661,291788,2020-08-18,33111,4,No,59.5
7662,291258,2020-08-18,66740,2,No,59.88
7663,290871,2020-08-18,41781,5,No,59.88
7664,290826,2020-08-18,66655,2,No,59.88
7665,291063,2020-08-18,66703,2,No,59.88
7666,299798,2020-08-18,67715,1,No,59.88
7667,287839,2020-08-18,46411,36,No,59.88
7668,299925,2020-08-18,67741,1,No,73.88
7669,277307,2020-08-18,63324,4,No,40.5
7670,289573,2020-08-18,66556,2,No,56.5
7671,287863,2020-08-18,51629,32,No,59.88
7672,299973,2020-08-18,67753,1,No,77.88
7673,287830,2020-08-18,65475,6,No,40.5
7674,294710,2020-08-18,67107,2,No,40.5
7675,287114,2020-08-18,66249,2,No,59.88
7676,237612,2020-08-18,55672,4,No,59.88
7677,278315,2020-08-18,65336,2,No,40.5
7678,291196,2020-08-18,66728,3,No,40.5
7679,288148,2020-08-18,65421,6,No,59.88
7680,276073,2020-08-18,61337,8,No,59.88
7681,276300,2020-08-18,57898,10,No,40.5
7682,274320,2020-08-18,64869,3,No,40.5
7683,291306,2020-08-18,66750,2,No,40.5
7684,263292,2020-08-18,55260,9,No,59.88
7685,267210,2020-08-18,57256,11,No,40.5
7686,288168,2020-08-18,61965,12,No,59.88
7687,299794,2020-08-18,67714,1,No,40.5
7688,257447,2020-08-18,62932,3,No,40.5
7689,299989,2020-08-18,66848,2,No,40.5
7690,276295,2020-08-18,53425,14,No,40.5
7691,267936,2020-08-18,59596,8,No,59.88
7692,293328,2020-08-18,66991,2,No,59.88
7693,262433,2020-08-18,62099,5,No,59.88
7694,299860,2020-08-18,67727,1,No,48.5
7695,267197,2020-08-18,57932,8,No,59.88
7696,276471,2020-08-18,65055,2,No,59.88
7697,271908,2020-08-18,45675,21,No,59.88
7698,277819,2020-08-18,65244,2,No,67.88
7699,277442,2020-08-18,62244,10,No,59.88
7700,299790,2020-08-18,67713,1,No,46.5
7701,276122,2020-08-18,44014,27,No,40.5
7702,271308,2020-08-18,60101,4,No,40.5
7703,271815,2020-08-18,41417,24,No,59.88
7704,284046,2020-08-18,64975,6,No,40.5
7705,300113,2020-08-18,67781,1,No,59.88
7706,288288,2020-08-18,65917,5,No,59.88
7707,291310,2020-08-18,32321,4,No,75.88
7708,255075,2020-08-18,59378,7,No,71.88
7709,274890,2020-08-18,31936,18,No,40.5
7710,273726,2020-08-18,64760,3,No,59.88
7711,294726,2020-08-18,5366,10,No,59.88
7712,271901,2020-08-18,39411,24,No,59.88
7713,252786,2020-08-18,62407,4,No,75.88
7714,250786,2020-08-18,26712,24,No,59.88
7715,250674,2020-08-18,56655,11,No,40.5
7716,280433,2020-08-18,4150,22,No,59.88
7717,299815,2020-08-18,67719,1,No,59.88
7718,278756,2020-08-18,64067,5,No,83.88
7719,300030,2020-08-18,67763,1,No,40.49
7720,299299,2020-08-18,67705,1,No,59.88
7721,263538,2020-08-18,62674,5,No,59.88
7722,271943,2020-08-18,58907,10,No,59.88
7723,300125,2020-08-18,67783,1,No,40.5
7724,275987,2020-08-18,63008,6,No,59.88
7725,285848,2020-08-18,66150,4,No,40.5
7726,299876,2020-08-18,67731,1,No,59.88
7727,259378,2020-08-18,57676,6,No,59.88
7728,300006,2020-08-18,67759,1,No,40.5
7729,283992,2020-08-18,35912,44,No,40.5
7730,290937,2020-08-18,62495,4,No,59.88
7731,284125,2020-08-18,56536,12,No,59.88
7732,257991,2020-08-18,39530,22,No,40.5
7733,288754,2020-08-18,30346,62,No,59.88
7734,283685,2020-08-18,65900,2,No,40.5
7735,291302,2020-08-18,66749,2,No,40.5
7736,271995,2020-08-18,58956,10,No,40.5
7737,299807,2020-08-18,67717,1,No,59.88
7738,263301,2020-08-18,7522,33,No,59.88
7739,299856,2020-08-18,67726,1,No,40.5
7740,276255,2020-08-18,58629,10,No,59.88
7741,280202,2020-08-18,63123,8,No,59.88
7742,288164,2020-08-18,60951,9,No,67.88
7743,250560,2020-08-18,62200,2,No,52.5
7744,283986,2020-08-18,50095,30,No,61.5
7745,267186,2020-08-18,38286,27,No,59.88
7746,287870,2020-08-18,54837,24,No,59.88
7747,285435,2020-08-18,66080,4,No,63.88
7748,267394,2020-08-18,33805,11,No,40.5
7749,262007,2020-08-18,29749,20,No,40.5
